IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets.
Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID			NCBI ID of Gene A Organism
K.) ORGANISM_B_ID			NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 3.4.146
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
YEL009C	YDR131C	GCN4	YDR131C	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR144C	GCN4	MKC7	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	YPS2|L000003069	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR150W	GCN4	NUM1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PAC12|L000001287	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR159W	GCN4	SAC3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	LEP1|L000001792	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR219C	GCN4	MFB1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR245W	GCN4	MNN10	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	BED1|REC41|SLC2|L000002793|L000002853	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR310C	GCN4	SUM1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000003008	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR406W	GCN4	PDR15	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ATP-binding cassette multidrug transporter PDR15|L000002909	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR421W	GCN4	ARO80	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YFR014C	GCN4	CMK1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	calmodulin-dependent protein kinase CMK1|L000000366	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL027C	GCN4	CWH41	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	DER7|GLS1|L000003121|L000000715	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL032C	GCN4	AGA2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000000062	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL115W	GCN4	SNF4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	CAT3|SCI1|AMP-activated serine/threonine-protein kinase regulatory subunit SNF4|L000001947	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL173C	GCN4	XRN1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	DST2|KEM1|RAR5|SEP1|SKI1|chromatin-binding exonuclease XRN1|L000000891|L000001902	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR018C	GCN4	YGR018C	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR027C	GCN4	RPS25A	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	RPS31A|ribosomal 40S subunit protein S25A|S25e|rp45|YS23|S31A|S25A|L000003257	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR081C	GCN4	SLX9	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR143W	GCN4	SKN1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	beta-glucan synthesis-associated protein SKN1|L000001907	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR157W	GCN4	CHO2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PEM1|phosphatidylethanolamine N-methyltransferase|L000000328	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHL020C	GCN4	OPI1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	transcriptional regulator OPI1|L000001303	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHR031C	GCN4	RRM3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	RTT104|S000007420	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHR041C	GCN4	SRB2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	HRS2|MED20|L000002050|L000003586	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YIL006W	GCN4	YIA6	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	NDT1	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YIL064W	GCN4	EFM4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	SEE1	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YIL084C	GCN4	SDS3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000003384	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YIL137C	GCN4	TMA108	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	TAE3|RBF108	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YJL145W	GCN4	SFH5	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YJR032W	GCN4	CPR7	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	peptidylprolyl isomerase CPR7|L000003230	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YJR118C	GCN4	ILM1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL032C	GCN4	IXR1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ORD1|L000000881	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL116C	GCN4	PRR1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	serine/threonine protein kinase PRR1	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL121W	GCN4	DGR2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL176C	GCN4	LST4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000004354	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKR082W	GCN4	NUP133	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	RAT3|L000002620	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR079W	GCN4	SIC1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	SDB25|cyclin-dependent protein serine/threonine kinase inhibiting protein SIC1|L000001886|L000001822	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR085C	GCN4	ARP6	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000003435	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR087C	GCN4	CSF1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR149C	GCN4	YLR149C	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR172C	GCN4	DPH5	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	diphthine synthase|L000000523	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR372W	GCN4	ELO3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	SUR4|APA1|SRE1|VBM1|fatty acid elongase ELO3|L000002245	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YML056C	GCN4	IMD4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	IMP dehydrogenase IMD4	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YML102W	GCN4	CAC2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000003389	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YML103C	GCN4	NUP188	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000003099	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR021C	GCN4	MAC1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	CUA1|L000000973|L000001035	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR039C	GCN4	SUB1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	TSP1|L000003936	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR058W	GCN4	FET3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ferroxidase FET3|L000000610	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR070W	GCN4	MOT3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ROX7|[MOT3]|[MOT3+]|L000002675	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR116C	GCN4	ASC1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ASU9|CPC2|NAD1|guanine nucleotide-binding protein subunit beta|L000003529|L000000135|S000029045	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR119W	GCN4	ASI1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	putative ubiquitin-protein ligase ASI1	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR127C	GCN4	SAS2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	KAT8|L000001802	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR143W	GCN4	RPS16A	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ribosomal 40S subunit protein S16A|S9|rp61R|S16A|L000004477	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YNL080C	GCN4	EOS1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YNL082W	GCN4	PMS1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000001457	Positive Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YAR002C-A	GCN4	ERP1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000004678	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBL001C	GCN4	ECM15	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000003890	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBL008W	GCN4	HIR1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000000776	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBL060W	GCN4	YEL1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	Arf family guanine nucleotide exchange factor YEL1	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBL069W	GCN4	AST1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000000133	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBL087C	GCN4	RPL23A	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ribosomal 60S subunit protein L23A|L14|YL32|L23A|L17aA|L000001716	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBL102W	GCN4	SFT2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000002950	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR013C	GCN4	YBR013C	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR054W	GCN4	YRO2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000002548	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR073W	GCN4	RDH54	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	TID1|DNA-dependent ATPase RDH54|L000002988|L000003224	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR082C	GCN4	UBC4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	E2 ubiquitin-conjugating protein UBC4|L000002407	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR103W	GCN4	SIF2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	EMB1	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR105C	GCN4	VID24	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	GID4|glucose-induced degradation complex subunit VID24|L000004624	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR111C	GCN4	YSA1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	RMA2|L000002551	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR164C	GCN4	ARL1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	DLP2|Arf family GTPase ARL1|L000002832	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR170C	GCN4	NPL4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	HRD4|L000001271	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR184W	GCN4	YBR184W	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR204C	GCN4	LDH1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR221C	GCN4	PDB1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	pyruvate dehydrogenase (acetyl-transferring) subunit E1 beta|L000001353	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YBR255W	GCN4	MTC4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YCL010C	GCN4	SGF29	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YCL024W	GCN4	KCC4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YCL038C	GCN4	ATG22	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	AUT4|L000004750	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YCR015C	GCN4	YCR015C	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YCR053W	GCN4	THR4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	threonine synthase THR4|L000002300	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YCR060W	GCN4	TAH1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YCR065W	GCN4	HCM1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000000757	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDL020C	GCN4	RPN4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	SON1|UFD5|stress-regulated transcription factor RPN4|L000001984	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDL035C	GCN4	GPR1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000004298	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDL061C	GCN4	RPS29B	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ribosomal 40S subunit protein S29B|S14|YS29|S36B|S29B|YS29B|L000002550	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR162C	GCN4	NBP2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000002861	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR207C	GCN4	UME6	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	CAR80|NIM2|RIM16|DNA-binding transcriptional regulator UME6|L000002426	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR346C	GCN4	SVF1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	SGI1	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR378C	GCN4	LSM6	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000004685	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YDR388W	GCN4	RVS167	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	amphiphysin|L000001789	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL045W	GCN4	RIM8	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ART9|PAL3|YGL046W|L000004171	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL153W	GCN4	PEX14	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000004118	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL167C	GCN4	PMR1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	BSD1|LDB1|SSC1|Ca(2+)/Mn(2+)-transporting P-type ATPase PMR1|L000004740|L000001455	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL168W	GCN4	HUR1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL194C	GCN4	HOS2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	RTL1|histone deacetylase HOS2|L000004092|L000003448	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL235W	GCN4	YGL235W	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGL252C	GCN4	RTG2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000001784	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR077C	GCN4	PEX8	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PAS6|L000004222|L000003962	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR118W	GCN4	RPS23A	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ribosomal 40S subunit protein S23A|rp37|YS14|S28A|S23A|S12|L000001764	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR133W	GCN4	PEX4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PAS2|UBC10|E2 ubiquitin-protein ligase peroxin 4|L000001338	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YGR270W	GCN4	YTA7	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000002561	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHR150W	GCN4	PEX28	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHR163W	GCN4	SOL3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	6-phosphogluconolactonase SOL3|L000003117	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHR182W	GCN4	YHR182W	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHR198C	GCN4	AIM18	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	FMP22	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YHR203C	GCN4	RPS4B	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ribosomal 40S subunit protein S4B|S4e|rp5|YS6|S7B|S4B|L000001750	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YIL036W	GCN4	CST6	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ACA2|SHF1|L000002995	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YIL134W	GCN4	FLX1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000002664	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YJL046W	GCN4	AIM22	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	LIP3|RRG3|putative lipoate--protein ligase	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YJL094C	GCN4	KHA1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YJL095W	GCN4	BCK1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	LAS3|SAP3|SLK1|SSP31|mitogen-activated protein kinase kinase kinase BCK1|L000000162	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YJR082C	GCN4	EAF6	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL039W	GCN4	PTM1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000001524	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL041W	GCN4	VPS24	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	DID3|VPL26|ESCRT-III subunit protein VPS24|L000004158	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL093W	GCN4	MBR1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000001033	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL168C	GCN4	KKQ8	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	putative serine/threonine protein kinase KKQ8|L000004097	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKL190W	GCN4	CNB1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	CRV1|YCN2|calcineurin regulatory subunit B|L000000371	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKR011C	GCN4	YKR011C	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	TOS5	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKR028W	GCN4	SAP190	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000002600	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKR029C	GCN4	SET3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	histone-binding protein SET3	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKR065C	GCN4	PAM17	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	FMP18	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YKR099W	GCN4	BAS1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000000161	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
